method,target_workers,malicious_ratio,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
PRTD,27,0.3,Water,20260808,80,0,4.371875211394939,13628829.366606528,24.178136298526166,18011.755620863714,720,0.07792335275586641,137.58244683040928,0.03358074485906412,25.016327251199602,0.0
PRTD,27,0.3,Water,20260809,80,0,2.6183304548694704,9514046.84315072,21.143064409732407,15792.40523990704,720,0.060303980600020075,114.95196365795778,0.029365367235739456,21.933896166537558,0.0
PRTD,27,0.3,Water,20260810,80,0,0.8555416193801783,2922375.9494838733,18.458785434752325,13908.025456857418,720,0.03447103492991089,63.70914758018874,0.025637201992711564,19.316702023413082,0.0
PRTD,27,0.3,Water,20260811,80,0,0.8900312713827243,3163588.691334414,18.371915690744814,13966.228738226606,720,0.03515898951316885,66.28629709381049,0.025516549570478907,19.39753991420362,0.0
PRTD,27,0.3,Water,20260812,80,0,2.5649497017113827,8183661.613369311,20.569875564725574,15543.824205040712,720,0.05968609671662078,106.61236647422828,0.02856927161767441,21.588644729223212,0.0
PRTD,27,0.3,Water,20260813,80,0,2.631208331322809,8308946.558001784,21.78615147907881,16295.032899407825,720,0.06045209686790132,107.42533943525733,0.030258543720942794,22.631990138066424,0.0
PRTD,27,0.3,Water,20260814,80,0,2.421622137915021,7833518.013407128,20.247331045642564,15122.91086404677,720,0.05799451767570388,104.30669264113459,0.028121293118948006,21.004042866731623,0.0
PRTD,27,0.3,Water,20260815,80,0,0.8476086233390637,2841845.3634168007,17.791219460677514,13372.457139998374,720,0.03431084666810239,62.82521348304358,0.02471002702871877,18.57285713888663,0.0
PRTD,27,0.3,Water,20260816,80,0,0.6851888122330037,2354368.5171169667,16.796006120608165,12757.9945601073,720,0.030848843221446633,57.183531490924594,0.02332778627862245,17.719436889037915,0.0
PRTD,27,0.3,Water,20260817,80,0,2.337807702446098,7851389.482231055,20.526018440809985,15289.863088118569,720,0.05698205982839026,104.42560803849695,0.028508358945569422,21.235920955720236,0.0
PRTD,27,0.3,Water,20260818,80,0,0.8864199867727931,2981065.3552222135,17.87336793919291,13335.33783464861,720,0.03508758855375741,64.34569565184404,0.02482412213776793,18.521302548123067,0.0
PRTD,27,0.3,Water,20260819,80,0,0.7412628583117785,2546244.661027874,17.661200726559482,13077.15434263323,720,0.03208631714072602,59.468066372585795,0.024529445453554836,18.162714364768377,0.0
PRTD,27,0.3,Water,20260820,80,0,2.3989892879113586,7924901.911429954,20.521855538857707,15214.084042990997,720,0.05772286866176657,104.91333666564695,0.028502577137302372,21.13067228193194,0.0
PRTD,27,0.3,Water,20260821,80,0,0.7232469515819542,2438314.9367795177,17.565783898736743,13039.926505431582,720,0.031694000299345874,58.19405917535643,0.02439692208157881,18.11100903532164,0.0
PRTD,27,0.3,Water,20260822,80,0,4.69187569995935,14699815.984856056,25.46152712509106,18832.13780958241,720,0.08072480429038721,142.8860073277921,0.03536323211818203,26.155746957753347,0.0
PRTD,27,0.3,Water,20260823,80,0,2.431494116946004,6355773.692206269,19.81202693509473,14187.808407421242,720,0.058112607603040885,93.95458190741735,0.027516704076520456,19.705289454751725,0.0
PRTD,27,0.3,Water,20260824,80,0,0.9248598727710132,3169563.733200452,18.663252027175467,14153.257871410184,720,0.03584030693326791,66.34886473533133,0.025921183371077038,19.65730259918081,0.0
PRTD,27,0.3,Water,20260825,80,0,0.9315074255450673,3265763.7897456842,18.470717666024058,14127.567997302582,720,0.03596887978874291,67.34822225800359,0.025653774536144525,19.621622218475807,0.0
PRTD,27,0.3,Water,20260826,80,0,0.7107065010490502,2484097.2907484896,16.703061476396098,12758.510099472642,720,0.03141802607688977,58.737850880327315,0.02319869649499458,17.720152915934225,0.0
PRTD,27,0.3,Water,20260827,80,0,0.7124701759942418,2490444.3236607253,16.878674242471547,12940.098987568801,720,0.031456985092394245,58.812842556101515,0.023442603114543815,17.972359704956666,0.0
PRTD,27,0.3,Water,20260828,80,0,0.7380136783764101,2515061.886364048,16.672919567892073,12549.915601445133,720,0.03201591788072011,59.1028045767623,0.023156832733183436,17.43043833534046,0.0
PRTD,27,0.3,Water,20260829,80,0,2.6346203009105733,8487061.303862104,21.413927466024425,15905.121633108736,720,0.060491279225817304,108.57064586826829,0.029741565925033926,22.090446712651023,0.0
PRTD,27,0.3,Water,20260830,80,0,0.485915745275138,1668249.5623938164,14.51871496236671,10901.120697055123,720,0.025978509956285076,48.13536414220342,0.020164881892175985,15.14044541257656,0.0
PRTD,27,0.3,Water,20260831,80,0,4.20676973305506,13921022.731671069,21.309648661104397,16008.525200456868,720,0.07643779000176712,139.04946527760399,0.029596734251533884,22.234062778412316,0.0
PRTD,27,0.3,Water,20260832,80,0,0.7773912444898846,2570445.3656534324,17.178185672807537,12574.404938156265,720,0.03285894188484326,59.75000424980729,0.02385859121223269,17.464451302994814,0.0
PRTD,27,0.3,Water,20260833,80,0,0.5883626265877342,2161108.0241107345,15.545842157575565,12024.08178315772,720,0.02858619097930304,54.7863023243586,0.021591447441077175,16.700113587719056,0.0
PRTD,27,0.3,Water,20260834,80,0,4.539186318613472,15321296.49640785,22.237039764170582,16759.531669049255,720,0.07940041210547154,145.8752153973838,0.03088477745023692,23.277127318123966,0.0
PRTD,27,0.3,Water,20260835,80,0,2.5740073060660196,8421773.516858397,20.43665090512072,15128.313776500372,720,0.05979138857154863,108.15224298322865,0.028384237368223226,21.01154691180607,0.0
PRTD,27,0.3,Water,20260836,80,0,4.2450245561879765,13792646.210913397,21.91205685971315,16535.098833409676,720,0.07678455208666628,138.4068389593269,0.030433412305157153,22.965415046402327,0.0
PRTD,27,0.3,Water,20260837,80,0,0.7062527916073374,2340178.5392620685,16.07422462195712,11965.750208217836,720,0.03131942935320168,57.010946064745475,0.022325311974940445,16.61909751141366,0.0
PRTD,27,0.4,Climate,20260808,80,0,10.127536490025527,392706.910708028,31.05166205184108,5340.100490912615,400,0.15911895306676643,31.333165763613323,0.07762915512960271,13.350251227281538,0.0
PRTD,27,0.4,Climate,20260809,80,0,11.508699407763526,445803.6081163628,33.115468046454566,5693.547713918931,400,0.16962237033896446,33.3842630634691,0.08278867011613641,14.233869284797327,0.0
PRTD,27,0.4,Climate,20260810,80,0,5.404215634974115,209365.15328032392,23.062253435919384,3977.329782294222,400,0.11623484454945207,22.87821853206254,0.05765563358979846,9.943324455735555,0.0
PRTD,27,0.4,Climate,20260811,80,0,12.215216189095221,471624.84341080923,33.75516795257048,5800.98704343322,400,0.17475136758474324,34.33747382273517,0.0843879198814262,14.50246760858305,0.0
PRTD,27,0.4,Climate,20260812,80,0,11.155462425766592,433612.4655263663,32.31341003800448,5565.4414167932055,400,0.16699897024956914,32.924628529657184,0.08078352509501119,13.913603541983013,0.0
PRTD,27,0.4,Climate,20260813,80,0,10.479569621346123,407500.57097349595,30.45503189844,5243.177486760123,400,0.16186081691800924,31.917885698049297,0.0761375797461,13.107943716900309,0.0
PRTD,27,0.4,Climate,20260814,80,0,12.346277424562588,479069.02883167256,33.20364410215252,5707.083221532132,400,0.17568634995754925,34.60740631828946,0.08300911025538131,14.26770805383033,0.0
PRTD,27,0.4,Climate,20260815,80,0,7.475695522249539,289768.6542997756,25.827450582093615,4446.492824889832,400,0.13670859082597497,26.91508193837498,0.06456862645523403,11.116232062224581,0.0
PRTD,27,0.4,Climate,20260816,80,0,4.454388878668831,172699.6961343036,20.726191207529485,3573.0098194011366,400,0.10552711593079799,20.77857647520058,0.05181547801882371,8.932524548502842,0.0
PRTD,27,0.4,Climate,20260817,80,0,9.097815134911793,352208.0845402061,29.107471024838066,5001.670033680886,400,0.15081292330990564,29.67356081346685,0.07276867756209517,12.504175084202215,0.0
PRTD,27,0.4,Climate,20260818,80,0,10.803427882078017,417526.7248381305,31.43827055352253,5397.057985871859,400,0.16434284196518886,32.30815395678506,0.07859567638380632,13.492644964679648,0.0
PRTD,27,0.4,Climate,20260819,80,0,11.913668327817014,461499.72526258224,32.79323610455732,5637.585834632369,400,0.1725809109361245,33.96688553807157,0.0819830902613933,14.093964586580924,0.0
PRTD,27,0.4,Climate,20260820,80,0,3.7363236862888844,144874.3526196614,19.68180012248231,3390.646818164097,400,0.09664786193042353,19.03118182218733,0.04920450030620578,8.476617045410244,0.0
PRTD,27,0.4,Climate,20260821,80,0,11.000253661250632,426612.5578765863,31.414535699122553,5401.115337118552,400,0.16583315155036576,32.65779225072426,0.07853633924780638,13.50278834279638,0.0
PRTD,27,0.4,Climate,20260822,80,0,8.549550635165593,331308.5469249426,28.231391812165803,4856.1807116967075,400,0.14619807313338293,28.77970408660166,0.0705784795304145,12.140451779241769,0.0
PRTD,27,0.4,Climate,20260823,80,0,6.93586716850678,268771.7437324405,23.848108209736424,4101.378625919981,400,0.13168017284795366,25.921600246340912,0.05962027052434106,10.253446564799951,0.0
PRTD,27,0.4,Climate,20260824,80,0,9.209449723160095,357022.6591030105,28.799322433232494,4960.185632910997,400,0.15173537592763342,29.875686565458647,0.07199830608308123,12.400464082277493,0.0
PRTD,27,0.4,Climate,20260825,80,0,10.557824224732519,408669.1147020343,31.169611223926378,5362.05416305496,400,0.16246402851656516,31.96361660943714,0.07792402805981595,13.405135407637399,0.0
PRTD,27,0.4,Climate,20260826,80,0,11.70540451407453,453620.6221571671,32.90478731550064,5657.37267438403,400,0.1710658098077647,33.67568195883965,0.0822619682887516,14.143431685960074,0.0
PRTD,27,0.4,Climate,20260827,80,0,11.323950673141514,439629.0379963703,33.19984276875359,5707.897251596273,400,0.16825539124454167,33.152263798885976,0.08299960692188398,14.269743128990683,0.0
PRTD,27,0.4,Climate,20260828,80,0,12.210907073754328,472770.42198338907,34.25789530831174,5886.977759643814,400,0.174720541678378,34.379151457801754,0.08564473827077934,14.717444399109535,0.0
PRTD,27,0.4,Climate,20260829,80,0,13.528200001746,524661.2353055954,36.41193111372524,6256.3561450101015,400,0.18390350731936844,36.21675148690159,0.0910298277843131,15.640890362525253,0.0
PRTD,27,0.4,Climate,20260830,80,0,9.331995219052864,361470.16123672883,29.38802066683168,5056.865648601684,400,0.152741572754873,30.061194305812638,0.07347005166707919,12.64216412150421,0.0
PRTD,27,0.4,Climate,20260831,80,0,13.396285768123096,520047.23834298307,35.596989533641946,6119.799695200921,400,0.18300468414854232,36.05715041233095,0.08899247383410486,15.299499238002301,0.0
PRTD,27,0.4,Climate,20260832,80,0,11.87112736027413,460696.9888103402,34.2124836364502,5885.561329469359,400,0.17227251202871957,33.93733153955759,0.0855312090911255,14.7139033236734,0.0
PRTD,27,0.4,Climate,20260833,80,0,10.735322989050792,416331.89724724134,32.17675590882647,5533.793275763214,400,0.16382401372395616,32.261893049201305,0.08044188977206618,13.834483189408036,0.0
PRTD,27,0.4,Climate,20260834,80,0,6.59701581776235,255780.96188474895,24.43079118442833,4208.421371691481,400,0.12842328271931797,25.287396163145633,0.061076977961070825,10.521053429228703,0.0
PRTD,27,0.4,Climate,20260835,80,0,10.382776289587317,401033.3851702958,31.022936452898254,5318.817065505833,400,0.16111157849133095,31.663598388776652,0.07755734113224563,13.297042663764582,0.0
PRTD,27,0.4,Climate,20260836,80,0,14.047930324507249,544047.620432998,36.87099906094366,6325.7427880225505,400,0.18740284365843576,36.879791906713564,0.09217749765235915,15.814356970056377,0.0
PRTD,27,0.4,Climate,20260837,80,0,10.103721922700366,390955.33058180864,29.8549294212545,5134.613206107891,400,0.15893176147878973,31.26321043102454,0.07463732355313625,12.836533015269726,0.0
PRTD,27,0.4,Traffic,20260808,80,0,5.587675504412956,292742289.91312504,29.079832093413653,145500.70364715465,480,0.10789342257150646,780.9479948449473,0.06058298352794511,303.12646593157217,0.0
PRTD,27,0.4,Traffic,20260809,80,0,13.218236219478998,693966428.1455117,44.54761020110102,222984.02378909453,480,0.16594575054491326,1202.3990152897732,0.0928075212522938,464.5500495606136,0.0
PRTD,27,0.4,Traffic,20260810,80,0,18.63920772421423,977235034.8582963,54.1192501131171,270892.87419206335,480,0.1970575620441389,1426.8518923215017,0.11274843773566062,564.3601545667987,0.0
PRTD,27,0.4,Traffic,20260811,80,0,12.141123295264729,634514052.600898,41.783787403998055,208954.49962653764,480,0.1590408968320251,1149.7409605001776,0.08704955709166261,435.3218742219534,0.0
PRTD,27,0.4,Traffic,20260812,80,0,10.990625659732098,576169368.3563695,39.6118598578349,198289.14302047924,480,0.1513179989000269,1095.606156765485,0.08252470803715604,413.1023812926651,0.0
PRTD,27,0.4,Traffic,20260813,80,0,10.681384623217987,559521561.4955497,37.86686461033426,189548.30437638573,480,0.1491740078958266,1079.6619469919256,0.07888930127152971,394.8923007841369,0.0
PRTD,27,0.4,Traffic,20260814,80,0,12.71276455690835,664349247.7056067,42.286415571264165,211506.86807659603,480,0.16274190044431008,1176.4611904861179,0.08809669910680035,440.6393084929084,0.0
PRTD,27,0.4,Traffic,20260815,80,0,10.493000973363474,551098280.2857302,38.635670656192524,193458.54819715227,480,0.14785269255075215,1071.5042777618473,0.08049098053373442,403.03864207740054,0.0
PRTD,27,0.4,Traffic,20260816,80,0,15.481688896393505,811275415.2836636,48.03085582097155,240420.02626186598,480,0.17959264610265402,1300.060427508775,0.1000642829603574,500.8750547122208,0.0
PRTD,27,0.4,Traffic,20260817,80,0,11.92576001662331,625624391.5248655,41.07750093385879,205650.11853166015,480,0.15762402535135697,1141.6585080531465,0.08557812694553915,428.4377469409586,0.0
PRTD,27,0.4,Traffic,20260818,80,0,8.12807039747868,426729019.66463673,33.767355440254434,169024.28457683133,480,0.1301287054986226,942.8779300460867,0.07034865716719674,352.1339262017319,0.0
PRTD,27,0.4,Traffic,20260819,80,0,9.750978099543959,510404662.8783605,37.7814135423415,189034.45393514013,480,0.14252907670852025,1031.1852635017876,0.07871127821321146,393.82177903154195,0.0
PRTD,27,0.4,Traffic,20260820,80,0,10.505478859341927,549531721.2141534,39.112321954914705,195680.7174347407,480,0.147940576889154,1069.9802580092244,0.08148400407273897,407.6681613223765,0.0
PRTD,27,0.4,Traffic,20260821,80,0,8.778289021102754,457484208.4667064,33.04439768495048,165243.60642377604,480,0.13523350963166417,976.264360187498,0.06884249517698017,344.25751338286676,0.0
PRTD,27,0.4,Traffic,20260822,80,0,10.636261295827351,561236512.1454298,39.82331901657928,199580.1473917756,480,0.14885858288872802,1081.3152794797234,0.08296524795120684,415.7919737328658,0.0
PRTD,27,0.4,Traffic,20260823,80,0,12.072834292120803,634042185.3523029,41.27557620574239,206718.95221632154,480,0.1585929951434962,1149.3133687049692,0.08599078376196331,430.6644837840032,0.0
PRTD,27,0.4,Traffic,20260824,80,0,14.832765453860748,776201209.1494517,46.734197562563544,233836.58451184497,480,0.17578849420693957,1271.6469055499215,0.09736291158867405,487.1595510663437,0.0
PRTD,27,0.4,Traffic,20260825,80,0,12.423108863463273,651742129.5511156,41.88171294032748,209631.3085428223,480,0.16087721031545088,1165.245082903803,0.08725356862568226,436.7318927975465,0.0
PRTD,27,0.4,Traffic,20260826,80,0,12.042141328530224,633008141.4804528,42.73799466090469,213978.42184060992,480,0.15839127007015874,1148.3757927689046,0.08903748887688477,445.78837883460403,0.0
PRTD,27,0.4,Traffic,20260827,80,0,10.004798572941366,522556107.9333399,37.61796617663635,188187.66644443516,480,0.14437219386119515,1043.3880190008213,0.0783707628679924,392.0576384259066,0.0
PRTD,27,0.4,Traffic,20260828,80,0,12.821534521829397,670492813.8150078,44.22984875409428,221230.361278169,480,0.1634366245791048,1181.8883317730429,0.09214551823769641,460.8965859961854,0.0
PRTD,27,0.4,Traffic,20260829,80,0,7.625928261927167,398618531.57993555,32.611969027184145,163179.50906022065,480,0.12604503380015256,911.2931877968066,0.06794160213996697,339.9573105421263,0.0
PRTD,27,0.4,Traffic,20260830,80,0,6.166913713910889,323193081.8123279,29.984138020313047,150097.74951901913,480,0.11334785795938544,820.5601260373002,0.062466954208985515,312.70364483128986,0.0
PRTD,27,0.4,Traffic,20260831,80,0,10.97789501505037,576383397.6310261,39.80572945782483,199358.01913102833,480,0.15123033629099775,1095.8096299379001,0.08292860303713506,415.32920652297565,0.0
PRTD,27,0.4,Traffic,20260832,80,0,14.591786643473025,764890128.2765759,47.648843968534784,238520.81122943573,480,0.17435468306654534,1262.3474563590644,0.09926842493444747,496.9183567279911,0.0
PRTD,27,0.4,Traffic,20260833,80,0,11.36870039940006,594927973.353342,41.98463171709278,210060.22562121256,480,0.153898643589702,1113.2983777134782,0.0874679827439433,437.62547004419287,0.0
PRTD,27,0.4,Traffic,20260834,80,0,8.535091493443925,447171516.2763949,34.37923424900981,172088.63828916426,480,0.1333470682517674,965.1980758247619,0.07162340468543711,358.51799643575885,0.0
PRTD,27,0.4,Traffic,20260835,80,0,10.250763524980647,537525937.3273891,37.749365952255964,189003.54877421728,480,0.14613609185861542,1058.227623323732,0.07864451240053326,393.75739327961935,0.0
PRTD,27,0.4,Traffic,20260836,80,0,11.5246570027491,605705113.1845468,40.3287669699328,202034.5008843774,480,0.1549506440420969,1123.3368383827737,0.08401826452069333,420.90521017578624,0.0
PRTD,27,0.4,Traffic,20260837,80,0,14.847388678120165,781903764.3057439,47.931727702323485,240106.37288021008,480,0.17587512543302897,1276.309592394011,0.09985776604650726,500.22161016710436,0.0
